,,,,,,SR ROUTE PLAN,,,
,,,,,,,,,
,,,,,,,,,
SL No,Region ,Area,Territory,"Distribution 
point/Dealer/ Sub-Distributor",Route,Section,CLUSTER,,
88,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,7,B, Sukrabad Bazar," Sukrabad Bazar"",",""" Sukrabad Bazar"","
89,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,7,B, Sukrabad Bus Stand," Sukrabad Bus Stand"",",""" Sukrabad Bus Stand"","
90,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,7,B, Sukrabad Dhal," Sukrabad Dhal"",",""" Sukrabad Dhal"","
91,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,8,DS,Dhanmondi 27 Meena Bazar,"Dhanmondi 27 Meena Bazar"",","""Dhanmondi 27 Meena Bazar"","
92,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,8,DS, Lalmatia Block-A," Lalmatia Block-A"",",""" Lalmatia Block-A"","
93,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,8,DS, Lalmatia Block-E," Lalmatia Block-E"",",""" Lalmatia Block-E"","
94,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,8,DS, Lalmatia Minar Mosjid," Lalmatia Minar Mosjid"",",""" Lalmatia Minar Mosjid"","
95,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,8,DS, Lalmatia Wasa," Lalmatia Wasa"",",""" Lalmatia Wasa"","
96,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,8,DS, Opposite of HSBC Bank," Opposite of HSBC Bank"",",""" Opposite of HSBC Bank"","
97,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,8,DS, Rafa Plaza," Rafa Plaza"",",""" Rafa Plaza"","
98,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A,Ambagan,"Ambagan"",","""Ambagan"","
99,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,B,Basundhara Back Side,"Basundhara Back Side"",","""Basundhara Back Side"","
100,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, Amtala Raza Bazar," Amtala Raza Bazar"",",""" Amtala Raza Bazar"","
101,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,B, Firmgate," Firmgate"",",""" Firmgate"","
102,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, East Raza Bazar," East Raza Bazar"",",""" East Raza Bazar"","
103,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,B, Garden Road," Garden Road"",",""" Garden Road"","
104,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, Green Road Bonoful," Green Road Bonoful"",",""" Green Road Bonoful"","
105,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,B, Green Super Janata Bank," Green Super Janata Bank"",",""" Green Super Janata Bank"","
106,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, Green Road IBA Hostel," Green Road IBA Hostel"",",""" Green Road IBA Hostel"","
107,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,B, Jahanara Garden," Jahanara Garden"",",""" Jahanara Garden"","
108,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, Green Road Pantha Path Signal," Green Road Pantha Path Signal"",",""" Green Road Pantha Path Signal"","
109,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,B, Purnima Restora," Purnima Restora"",",""" Purnima Restora"","
110,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, Indira Road Bou Bazar," Indira Road Bou Bazar"",",""" Indira Road Bou Bazar"","
111,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,B, Tejturi Bazar," Tejturi Bazar"",",""" Tejturi Bazar"","
112,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, Indira Road Commissioner Goli," Indira Road Commissioner Goli"",",""" Indira Road Commissioner Goli"","
113,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,9,A, Indira Road Raza Bazar," Indira Road Raza Bazar"",",""" Indira Road Raza Bazar"","
114,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,10,DS,Indira Road,"Indira Road"",","""Indira Road"","
115,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,10,DS, Manik Mia Avenue," Manik Mia Avenue"",",""" Manik Mia Avenue"","
116,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,10,DS, Monipuri Para," Monipuri Para"",",""" Monipuri Para"","
117,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,10,DS, Sejan Point," Sejan Point"",",""" Sejan Point"","
118,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,10,DS, Tejgaon College," Tejgaon College"",",""" Tejgaon College"","
119,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,11,DS,Khamar Bari Eye Hospital,"Khamar Bari Eye Hospital"",","""Khamar Bari Eye Hospital"","
120,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,11,DS, Lion Shopping Complex," Lion Shopping Complex"",",""" Lion Shopping Complex"","
121,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,11,DS, Monipuri Para Krishi Lab Mosjid," Monipuri Para Krishi Lab Mosjid"",",""" Monipuri Para Krishi Lab Mosjid"","
122,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,11,DS, Police Box," Police Box"",",""" Police Box"","
123,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,12,DS,66 Firmgate,"66 Firmgate"",","""66 Firmgate"","
124,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,12,DS, Ananda Hall," Ananda Hall"",",""" Ananda Hall"","
125,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,12,DS, Purnima Hall," Purnima Hall"",",""" Purnima Hall"","
126,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,12,DS, UCC Coaching Center," UCC Coaching Center"",",""" UCC Coaching Center"","
127,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS,Alu Bazar,"Alu Bazar"",","""Alu Bazar"","
128,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS, Ambar Shah Masjid," Ambar Shah Masjid"",",""" Ambar Shah Masjid"","
129,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS, City Corporation," City Corporation"",",""" City Corporation"","
130,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS, East Tejturi Bazar," East Tejturi Bazar"",",""" East Tejturi Bazar"","
131,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS, HRC Bhaban Kawran Bazar," HRC Bhaban Kawran Bazar"",",""" HRC Bhaban Kawran Bazar"","
132,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS, Janata Tower Kawran Bazar," Janata Tower Kawran Bazar"",",""" Janata Tower Kawran Bazar"","
133,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS, Prothom Alo Bhaban," Prothom Alo Bhaban"",",""" Prothom Alo Bhaban"","
134,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,13,DS, Soudia Hotel," Soudia Hotel"",",""" Soudia Hotel"","
